,Date,Home Team,Away Team,Prediction 1,Prediction 2,Decision,Stats
27,2025-02-01,Catanzaro,Cesena,"0,60","0,57",No decision Made,"Home: Catanzaro, Away: Cesena
Pts (All M): 32 VS 30
Pts Against Higher: 4 VS 1
Pts (Last 5): 9 VS 6
Position: 6 VS 8

BTTS (All M): 0.5 VS 0.55
Shots (All M):  12.3 VS 12.4
Shots (Last 5):  14.0 VS 12.7
Shots (AHR):  11.8 VS 13.0

Shots Tar (All M):  4.3 VS 4.8
Shots Tar (Last 5):  4.0 VS 5.2
Shots Tar (AHR):  3.3 VS 4.2

HT Gs (All M)):  0.8 VS 0.4
HT Gs (Last 5):  0.3 VS 0.3
HT Gs (AHR):  0.3 VS 0.2
FT Gs (All M)):  1.2 VS 0.9
FT Gs (Last 5):  0.8 VS 1.0
FT Gs (AHR):  0.7 VS 0.5

Scored at least 1 Goal (All M):  0.67 VS 0.64
Average conceded per match (All M): 0.83 VS 1.45
Scored at least 1 Goal (Last 5)):  0.5 VS 0.5
Scored at least 1 Goal (AHR):  0.5 VS 0.5
"
28,2025-02-01,Cittadella,Spezia,"0,28","1,14",No decision Made,"Home: Cittadella, Away: Spezia
Pts (All M): 28 VS 45
Pts Against Higher: 4 VS 13
Pts (Last 5): 8 VS 10
Position: 10 VS 3

BTTS (All M): 0.55 VS 0.25
Shots (All M):  11.9 VS 13.0
Shots (Last 5):  11.5 VS 15.3
Shots (AHR):  11.0 VS 12.9

Shots Tar (All M):  3.8 VS 4.2
Shots Tar (Last 5):  4.0 VS 5.2
Shots Tar (AHR):  3.8 VS 4.1

HT Gs (All M)):  0.4 VS 0.6
HT Gs (Last 5):  0.5 VS 0.7
HT Gs (AHR):  0.8 VS 0.8
FT Gs (All M)):  0.9 VS 1.2
FT Gs (Last 5):  1.3 VS 1.3
FT Gs (AHR):  0.8 VS 1.3

Scored at least 1 Goal (All M):  0.55 VS 0.58
Average conceded per match (All M): 1.0 VS 0.67
Scored at least 1 Goal (Last 5)):  0.67 VS 0.5
Scored at least 1 Goal (AHR):  0.5 VS 0.67
"
29,2025-02-01,Modena,Mantova,"1,94","1,03",No decision Made,"Home: Modena, Away: Mantova
Pts (All M): 27 VS 28
Pts Against Higher: 14 VS 7
Pts (Last 5): 10 VS 7
Position: 14 VS 11

BTTS (All M): 0.55 VS 0.67
Shots (All M):  13.1 VS 11.6
Shots (Last 5):  12.8 VS 11.3
Shots (AHR):  13.6 VS 11.2

Shots Tar (All M):  4.4 VS 3.8
Shots Tar (Last 5):  4.0 VS 4.5
Shots Tar (AHR):  4.9 VS 3.4

HT Gs (All M)):  0.6 VS 0.4
HT Gs (Last 5):  0.7 VS 0.8
HT Gs (AHR):  0.9 VS 0.3
FT Gs (All M)):  1.4 VS 1.2
FT Gs (Last 5):  1.2 VS 1.5
FT Gs (AHR):  1.7 VS 1.1

Scored at least 1 Goal (All M):  0.82 VS 0.67
Average conceded per match (All M): 1.0 VS 1.67
Scored at least 1 Goal (Last 5)):  0.83 VS 0.83
Scored at least 1 Goal (AHR):  0.86 VS 0.67
"
30,2025-02-01,Sampdoria,Cosenza,"0,79","0,81",No decision Made,"Home: Sampdoria, Away: Cosenza
Pts (All M): 22 VS 22
Pts Against Higher: 10 VS 10
Pts (Last 5): 3 VS 4
Position: 18 VS 16

BTTS (All M): 0.36 VS 0.73
Shots (All M):  14.5 VS 12.7
Shots (Last 5):  15.7 VS 12.7
Shots (AHR):  14.5 VS 12.7

Shots Tar (All M):  4.6 VS 4.2
Shots Tar (Last 5):  5.3 VS 4.0
Shots Tar (AHR):  4.6 VS 4.2

HT Gs (All M)):  0.4 VS 0.5
HT Gs (Last 5):  0.3 VS 0.5
HT Gs (AHR):  0.4 VS 0.5
FT Gs (All M)):  0.7 VS 1.2
FT Gs (Last 5):  0.8 VS 1.3
FT Gs (AHR):  0.7 VS 1.2

Scored at least 1 Goal (All M):  0.55 VS 0.82
Average conceded per match (All M): 1.0 VS 1.55
Scored at least 1 Goal (Last 5)):  0.5 VS 0.83
Scored at least 1 Goal (AHR):  0.55 VS 0.82
"
31,2025-02-01,Sassuolo,Juve Stabia,"1,27","0,67",No decision Made,"Home: Sassuolo, Away: Juve Stabia
Pts (All M): 52 VS 33
Pts Against Higher: 7 VS 2
Pts (Last 5): 18 VS 6
Position: 1 VS 5

BTTS (All M): 0.64 VS 0.58
Shots (All M):  15.9 VS 8.6
Shots (Last 5):  17.8 VS 8.2
Shots (AHR):  12.5 VS 7.5

Shots Tar (All M):  6.9 VS 3.4
Shots Tar (Last 5):  7.5 VS 3.5
Shots Tar (AHR):  4.0 VS 2.0

HT Gs (All M)):  0.7 VS 0.5
HT Gs (Last 5):  0.7 VS 0.5
HT Gs (AHR):  0.8 VS 0.0
FT Gs (All M)):  2.7 VS 1.0
FT Gs (Last 5):  3.2 VS 1.0
FT Gs (AHR):  1.2 VS 0.5

Scored at least 1 Goal (All M):  0.91 VS 0.58
Average conceded per match (All M): 1.09 VS 1.08
Scored at least 1 Goal (Last 5)):  1.0 VS 0.67
Scored at least 1 Goal (AHR):  0.75 VS 0.5
"
32,2025-02-01,Cercle Brugge,Standard,"1,37","0,33",No decision Made,"Home: Cercle Brugge, Away: Standard
Pts (All M): 28 VS 34
Pts Against Higher: 8 VS 6
Pts (Last 5): 11 VS 6
Position: 9 VS 6

BTTS (All M): 0.45 VS 0.18
Shots (All M):  15.1 VS 9.1
Shots (Last 5):  14.0 VS 10.3
Shots (AHR):  13.3 VS 8.6

Shots Tar (All M):  5.2 VS 2.6
Shots Tar (Last 5):  5.7 VS 3.3
Shots Tar (AHR):  5.0 VS 2.9

HT Gs (All M)):  0.7 VS 0.3
HT Gs (Last 5):  0.2 VS 0.3
HT Gs (AHR):  0.3 VS 0.2
FT Gs (All M)):  1.3 VS 0.5
FT Gs (Last 5):  0.7 VS 0.5
FT Gs (AHR):  1.0 VS 0.4

Scored at least 1 Goal (All M):  0.73 VS 0.27
Average conceded per match (All M): 1.18 VS 1.45
Scored at least 1 Goal (Last 5)):  0.5 VS 0.33
Scored at least 1 Goal (AHR):  0.5 VS 0.25
"
33,2025-02-01,Charleroi,Dender,"1,14","0,89",No decision Made,"Home: Charleroi, Away: Dender
Pts (All M): 29 VS 28
Pts Against Higher: 6 VS 8
Pts (Last 5): 8 VS 7
Position: 8 VS 10

BTTS (All M): 0.45 VS 0.55
Shots (All M):  15.5 VS 11.2
Shots (Last 5):  15.3 VS 11.2
Shots (AHR):  13.4 VS 9.9

Shots Tar (All M):  5.2 VS 3.4
Shots Tar (Last 5):  4.5 VS 3.2
Shots Tar (AHR):  4.0 VS 3.0

HT Gs (All M)):  0.5 VS 0.9
HT Gs (Last 5):  0.5 VS 1.0
HT Gs (AHR):  0.3 VS 0.6
FT Gs (All M)):  1.1 VS 1.4
FT Gs (Last 5):  1.0 VS 1.3
FT Gs (AHR):  0.7 VS 1.0

Scored at least 1 Goal (All M):  0.82 VS 0.64
Average conceded per match (All M): 0.82 VS 1.73
Scored at least 1 Goal (Last 5)):  0.83 VS 0.67
Scored at least 1 Goal (AHR):  0.71 VS 0.57
"
34,2025-02-01,Dundee,Hearts,"2,32","1,44",No decision Made,"Home: Dundee, Away: Hearts
Pts (All M): 27 VS 27
Pts Against Higher: 12 VS 6
Pts (Last 5): 8 VS 8
Position: 8 VS 9

BTTS (All M): 0.92 VS 0.58
Shots (All M):  12.0 VS 10.6
Shots (Last 5):  11.7 VS 11.0
Shots (AHR):  12.1 VS 10.4

Shots Tar (All M):  4.2 VS 2.8
Shots Tar (Last 5):  3.7 VS 2.8
Shots Tar (AHR):  4.3 VS 2.8

HT Gs (All M)):  1.2 VS 0.3
HT Gs (Last 5):  1.0 VS 0.3
HT Gs (AHR):  1.2 VS 0.3
FT Gs (All M)):  2.1 VS 0.9
FT Gs (Last 5):  2.2 VS 0.8
FT Gs (AHR):  2.1 VS 0.8

Scored at least 1 Goal (All M):  0.92 VS 0.67
Average conceded per match (All M): 1.92 VS 1.58
Scored at least 1 Goal (Last 5)):  0.83 VS 0.5
Scored at least 1 Goal (AHR):  0.89 VS 0.64
"
35,2025-02-01,Hibernian,Aberdeen,"2,10","1,40",No decision Made,"Home: Hibernian, Away: Aberdeen
Pts (All M): 30 VS 35
Pts Against Higher: 11 VS 9
Pts (Last 5): 11 VS 2
Position: 7 VS 4

BTTS (All M): 0.75 VS 0.55
Shots (All M):  13.1 VS 10.7
Shots (Last 5):  13.2 VS 9.5
Shots (AHR):  13.3 VS 10.0

Shots Tar (All M):  3.9 VS 3.7
Shots Tar (Last 5):  4.0 VS 3.0
Shots Tar (AHR):  4.1 VS 3.1

HT Gs (All M)):  0.8 VS 0.4
HT Gs (Last 5):  1.0 VS 0.2
HT Gs (AHR):  0.7 VS 0.3
FT Gs (All M)):  1.8 VS 1.1
FT Gs (Last 5):  2.3 VS 0.7
FT Gs (AHR):  1.8 VS 1.1

Scored at least 1 Goal (All M):  0.92 VS 0.64
Average conceded per match (All M): 1.5 VS 1.82
Scored at least 1 Goal (Last 5)):  1.0 VS 0.33
Scored at least 1 Goal (AHR):  0.9 VS 0.67
"
36,2025-02-01,Kilmarnock,Dundee United,"1,29","1,18",No decision Made,"Home: Kilmarnock, Away: Dundee United
Pts (All M): 25 VS 37
Pts Against Higher: 12 VS 16
Pts (Last 5): 11 VS 10
Position: 11 VS 3

BTTS (All M): 0.27 VS 0.58
Shots (All M):  14.8 VS 11.9
Shots (Last 5):  15.3 VS 12.0
Shots (AHR):  15.9 VS 11.8

Shots Tar (All M):  4.2 VS 4.0
Shots Tar (Last 5):  4.8 VS 5.0
Shots Tar (AHR):  4.4 VS 4.0

HT Gs (All M)):  0.3 VS 0.2
HT Gs (Last 5):  0.5 VS 0.3
HT Gs (AHR):  0.3 VS 0.3
FT Gs (All M)):  1.2 VS 1.3
FT Gs (Last 5):  1.3 VS 1.5
FT Gs (AHR):  1.6 VS 1.3

Scored at least 1 Goal (All M):  0.64 VS 0.83
Average conceded per match (All M): 1.0 VS 1.25
Scored at least 1 Goal (Last 5)):  0.67 VS 0.83
Scored at least 1 Goal (AHR):  0.71 VS 0.82
"
37,2025-02-01,St Mirren,St Johnstone,"2,02","1,02",No decision Made,"Home: St Mirren, Away: St Johnstone
Pts (All M): 30 VS 18
Pts Against Higher: 17 VS 5
Pts (Last 5): 7 VS 1
Position: 6 VS 12

BTTS (All M): 0.5 VS 0.58
Shots (All M):  12.3 VS 8.8
Shots (Last 5):  12.7 VS 6.7
Shots (AHR):  12.3 VS 8.5

Shots Tar (All M):  3.7 VS 2.6
Shots Tar (Last 5):  4.7 VS 2.2
Shots Tar (AHR):  3.7 VS 2.2

HT Gs (All M)):  0.7 VS 0.4
HT Gs (Last 5):  0.5 VS 0.3
HT Gs (AHR):  0.7 VS 0.3
FT Gs (All M)):  1.2 VS 1.1
FT Gs (Last 5):  0.8 VS 0.8
FT Gs (AHR):  1.2 VS 0.9

Scored at least 1 Goal (All M):  0.58 VS 0.67
Average conceded per match (All M): 1.17 VS 2.08
Scored at least 1 Goal (Last 5)):  0.5 VS 0.83
Scored at least 1 Goal (AHR):  0.58 VS 0.64
"
39,2025-02-02,Sp Lisbon,Farense,"2,41","0,62","Action: Draw no bet 1X 
","Home: Sp Lisbon, Away: Farense
Pts (All M): 47 VS 15
Pts Against Higher: 21 VS 2
Pts (Last 5): 15 VS 7
Position: 1 VS 17

BTTS (All M): 0.33 VS 0.4
Shots (All M):  18.4 VS 8.6
Shots (Last 5):  18.3 VS 6.2
Shots (AHR):  18.2 VS 6.5

Shots Tar (All M):  6.1 VS 3.1
Shots Tar (Last 5):  6.0 VS 2.8
Shots Tar (AHR):  6.0 VS 2.8

HT Gs (All M)):  1.2 VS 0.2
HT Gs (Last 5):  1.2 VS 0.3
HT Gs (AHR):  1.2 VS 0.2
FT Gs (All M)):  2.3 VS 0.5
FT Gs (Last 5):  2.2 VS 0.7
FT Gs (AHR):  2.2 VS 0.5

Scored at least 1 Goal (All M):  0.89 VS 0.4
Average conceded per match (All M): 0.56 VS 1.0
Scored at least 1 Goal (Last 5)):  0.83 VS 0.5
Scored at least 1 Goal (AHR):  0.88 VS 0.5
"
38,2025-02-02,Estrela,Benfica,"0,56","1,63",No decision Made,"Home: Estrela, Away: Benfica
Pts (All M): 17 VS 41
Pts Against Higher: 1 VS 11
Pts (Last 5): 10 VS 10
Position: 15 VS 3

BTTS (All M): 0.5 VS 0.44
Shots (All M):  10.3 VS 14.7
Shots (Last 5):  9.5 VS 15.7
Shots (AHR):  9.3 VS 14.5

Shots Tar (All M):  2.9 VS 5.4
Shots Tar (Last 5):  3.0 VS 5.8
Shots Tar (AHR):  3.0 VS 5.0

HT Gs (All M)):  0.5 VS 0.7
HT Gs (Last 5):  0.3 VS 0.7
HT Gs (AHR):  0.3 VS 0.5
FT Gs (All M)):  1.3 VS 1.3
FT Gs (Last 5):  1.5 VS 1.3
FT Gs (AHR):  0.7 VS 1.1

Scored at least 1 Goal (All M):  0.7 VS 0.78
Average conceded per match (All M): 1.5 VS 1.0
Scored at least 1 Goal (Last 5)):  0.83 VS 0.83
Scored at least 1 Goal (AHR):  0.33 VS 0.75
"
